time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
666.498,8121,10597,5002,11960,11960,11960,11960,11960,-1,4528,3888,-1,-1,-1,-1
667.039,8121,10597,5002,11960,11960,11960,11960,11960,-1,4528,3888,-1,-1,-1,-1
668.129,8121,10593,4982,11960,11960,11960,11960,11960,-1,4528,3888,-1,-1,-1,-1
668.599,8121,10593,4982,11960,11960,11960,11960,11960,-1,4512,3888,-1,-1,-1,-1
682.183,8121,10593,4982,11960,11960,11960,11960,11960,-1,4512,3888,-1,-1,-1,-1
684.482,8121,10593,4982,11960,11960,11960,11960,11960,-1,4512,3888,-1,-1,-1,-1
685.313,8121,10593,4982,11960,11960,11960,11960,11960,-1,4464,3888,-1,-1,-1,-1
686.101,8121,10593,4982,11960,11960,11960,11960,11960,-1,4464,3904,-1,-1,-1,-1
705.597,8096,10593,4982,11960,11960,11960,11960,11960,-1,4464,3904,-1,-1,-1,-1
706.662,8096,10593,4982,11960,11960,11960,11960,11960,-1,4464,3904,-1,-1,-1,-1
708.977,8096,10593,4982,11960,11960,11960,11960,11960,-1,4464,3904,-1,-1,-1,-1
711.066,8096,10565,4964,11960,11960,11960,11960,11960,-1,4464,3904,-1,-1,-1,-1
711.945,8096,10565,4964,11960,11960,11960,11960,11960,-1,4496,3904,-1,-1,-1,-1
712.793,8096,10565,4964,11960,11960,11960,11960,11960,-1,4496,3920,-1,-1,-1,-1
714.564,8096,10565,4964,11960,11960,11960,11960,11960,-1,4496,3920,-1,-1,-1,-1
730.148,8096,10565,4964,11960,11960,11960,11960,11960,-1,4528,3920,-1,-1,-1,-1
730.954,8096,10565,4964,11960,11960,11960,11960,11960,-1,4528,3920,-1,-1,-1,-1
732.709,8209,10565,4964,11960,11960,11960,11960,11960,-1,4528,3920,-1,-1,-1,-1
733.309,8209,10565,4964,11960,11960,11960,11960,11960,-1,4512,3920,-1,-1,-1,-1
733.946,8209,10565,4964,11960,11960,11960,11960,11960,-1,4512,3936,-1,-1,-1,-1
739.915,8209,10577,5021,11960,11960,11960,11960,11960,-1,4512,3936,-1,-1,-1,-1
740.612,8209,10577,5021,11960,11960,11960,11960,11960,-1,4496,3936,-1,-1,-1,-1
741.867,8209,10577,5021,11960,11960,11960,11960,11960,-1,4496,3936,-1,-1,-1,-1
743.243,8209,10577,5021,11960,11960,11960,11960,11960,-1,4496,3936,-1,-1,-1,-1
755.677,8209,10577,5021,11960,11960,11960,11960,11960,-1,4416,3936,-1,-1,-1,-1
756.347,8209,10577,5021,11960,11960,11960,11960,11960,-1,4416,3952,-1,-1,-1,-1
756.902,8355,10577,5021,11960,11960,11960,11960,11960,-1,4416,3952,-1,-1,-1,-1
757.276,8355,10577,5021,11960,11960,11960,11960,11960,-1,4480,3952,-1,-1,-1,-1
760.013,8355,10577,5021,11960,11960,11960,11960,11960,-1,4480,3968,-1,-1,-1,-1
760.628,8355,10560,5045,11960,11960,11960,11960,11960,-1,4480,3968,-1,-1,-1,-1
760.864,8355,10560,5045,11960,11960,11960,11960,11960,-1,4432,3968,-1,-1,-1,-1
761.164,8355,10560,5045,11960,11960,11960,11960,11960,-1,4432,3968,-1,-1,-1,-1
779.200,8355,10560,5045,11960,11960,11960,11960,11960,-1,4432,3968,-1,-1,-1,-1
779.771,8355,10560,5045,11960,11960,11960,11960,11960,-1,4192,3968,-1,-1,-1,-1
780.363,8355,10560,5045,11960,11960,11960,11960,11960,-1,4192,3968,-1,-1,-1,-1
781.609,8184,10560,5045,11960,11960,11960,11960,11960,-1,4192,3968,-1,-1,-1,-1
788.683,8184,10560,5045,11960,11960,11960,11960,11960,-1,3920,3968,-1,-1,-1,-1
789.365,8184,10560,5045,11960,11960,11960,11960,11960,-1,3920,3984,-1,-1,-1,-1
790.631,8184,10581,5008,11960,11960,11960,11960,11960,-1,3920,3984,-1,-1,-1,-1
805.692,8184,10581,5008,11960,11960,11960,11960,11960,-1,3648,3984,-1,-1,-1,-1
806.531,8184,10581,5008,11960,11960,11960,11960,11960,-1,3648,3984,-1,-1,-1,-1
808.714,8184,10581,5008,11960,11960,11960,11960,11960,-1,3648,3984,-1,-1,-1,-1
809.329,8184,10581,5008,11960,11960,11960,11960,11960,-1,3504,3984,-1,-1,-1,-1
809.909,8184,10581,5008,11960,11960,11960,11960,11960,-1,3504,4000,-1,-1,-1,-1
831.432,8131,10581,5008,11960,11960,11960,11960,11960,-1,3504,4000,-1,-1,-1,-1
832.167,8131,10581,5008,11960,11960,11960,11960,11960,-1,3296,4000,-1,-1,-1,-1
832.909,8131,10581,5008,11960,11960,11960,11960,11960,-1,3296,4000,-1,-1,-1,-1
834.510,8131,10574,4968,11960,11960,11960,11960,11960,-1,3296,4000,-1,-1,-1,-1
835.075,8131,10574,4968,11960,11960,11960,11960,11960,-1,3120,4000,-1,-1,-1,-1
835.688,8131,10574,4968,11960,11960,11960,11960,11960,-1,3120,4016,-1,-1,-1,-1
836.979,8131,10574,4968,11960,11960,11960,11960,11960,-1,3120,4016,-1,-1,-1,-1
837.850,8131,10574,4968,11960,11960,11960,11960,11960,-1,3136,4016,-1,-1,-1,-1
838.183,8131,10574,4968,11960,11960,11960,11960,11960,-1,3136,4016,-1,-1,-1,-1
838.712,8065,10574,4968,11960,11960,11960,11960,11960,-1,3136,4016,-1,-1,-1,-1
856.740,8065,10574,4968,11960,11960,11960,11960,11960,-1,3264,4016,-1,-1,-1,-1
